customer_id,recency,frequency,monetary_total,monetary_avg,age,gender,behavior_type,cluster,segment_name,segment_description,segment_strategy
6194,163,2,90.71,45.36,54,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
6195,13,19,2579.6,135.77,18,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6196,2,6,586.26,97.71,37,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6197,43,3,166.65,55.55,18,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6198,49,8,649.52,81.19,32,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6199,17,4,270.54,67.64,35,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6200,65,6,381.52,63.59,34,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6201,1,2,85.85,42.92,31,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6202,135,2,144.3,72.15,23,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
6203,17,15,2116.04,141.07,74,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6204,6,8,334.38,41.8,68,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6205,57,10,882.62,88.26,22,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6206,2,7,501.78,71.68,63,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6207,187,2,158.43,79.22,34,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
6208,42,6,305.65,50.94,41,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6209,19,21,3308.05,157.53,39,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6210,239,1,35.64,35.64,30,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
6211,24,3,150.02,50.01,54,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6212,34,25,3766.26,150.65,41,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6213,86,6,441.2,73.53,32,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6214,77,5,409.46,81.89,20,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6215,63,4,125.68,31.42,26,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6216,1,21,2997.59,142.74,18,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6217,38,3,141.55,47.18,40,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6218,133,6,194.56,32.43,22,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6219,4,3,256.68,85.56,36,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6220,73,3,179.77,59.92,60,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6221,17,8,1093.43,136.68,57,M,High_Value,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6222,5,16,2697.33,168.58,39,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6223,113,4,323.2,80.8,38,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6224,2,16,2361.94,147.62,68,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6225,169,4,109.59,27.4,47,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
6226,153,4,236.91,59.23,35,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
6227,24,4,251.9,62.97,18,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6228,89,6,328.18,54.7,45,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6229,12,6,383.58,63.93,52,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6230,64,3,151.27,50.42,30,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6231,12,11,803.53,73.05,44,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6232,97,5,180.84,36.17,34,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6233,10,5,327.78,65.56,37,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6234,79,6,338.57,56.43,18,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6235,7,12,892.26,74.36,36,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6236,13,19,3144.87,165.52,54,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6237,15,12,1131.28,94.27,30,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6238,169,4,367.63,91.91,40,M,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
6239,28,4,180.41,45.1,28,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6240,12,5,181.59,36.32,45,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6241,3,12,985.75,82.15,36,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6242,30,7,223.03,31.86,25,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6243,68,6,372.45,62.08,59,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6244,20,2,64.74,32.37,53,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6245,41,6,342.45,57.08,30,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6246,120,3,168.63,56.21,47,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
6247,71,3,140.84,46.95,48,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6248,42,8,534.82,66.85,49,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6249,52,5,322.53,64.51,18,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6250,10,4,150.23,37.56,55,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6251,161,3,95.49,31.83,31,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
6252,22,6,426.8,71.13,34,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6253,54,3,102.62,34.21,79,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6254,14,10,877.5,87.75,44,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6255,11,22,3054.42,138.84,34,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6256,44,11,811.11,73.74,18,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6257,79,6,351.81,58.64,60,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6258,27,25,3875.11,155.0,19,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6259,26,6,406.89,67.82,24,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6260,30,7,182.0,26.0,35,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6261,30,13,1952.04,150.16,61,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6262,106,7,529.42,75.63,51,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6263,39,3,217.29,72.43,37,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6264,49,8,603.87,75.48,44,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6265,5,8,312.67,39.08,30,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6266,89,5,281.61,56.32,42,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6267,91,2,139.97,69.99,41,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6268,71,4,302.14,75.54,54,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6269,113,5,291.58,58.32,54,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6270,15,3,86.04,28.68,47,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6271,223,2,32.66,16.33,34,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
6272,8,9,636.24,70.69,51,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6273,3,11,850.7,77.34,38,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6274,37,6,519.82,86.64,23,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6275,43,6,232.33,38.72,33,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6276,1,19,2966.55,156.13,41,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6277,19,3,107.99,36.0,53,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6278,2,3,150.25,50.08,37,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6279,5,3,189.97,63.32,21,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6280,245,9,654.85,72.76,40,F,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
6281,66,12,1903.55,158.63,41,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6282,44,10,748.88,74.89,42,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6283,28,6,402.42,67.07,53,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6284,106,2,142.75,71.38,55,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6285,28,9,1139.15,126.57,31,F,High_Value,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6286,119,4,257.43,64.36,30,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6287,80,10,1607.58,160.76,24,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
6288,33,2,62.74,31.37,50,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6289,24,5,304.6,60.92,61,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6290,74,5,347.16,69.43,35,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6291,94,3,242.01,80.67,36,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
6292,106,8,232.41,29.05,62,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6293,52,6,431.16,71.86,47,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
6294,3,20,2968.81,148.44,46,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
